time,open,high,low,close,tick_volume,spread,real_volume
2020-12-10 08:00:00,1839.26,1839.93,1828.49,1831.82,23116,37,0
2020-12-10 12:00:00,1831.81,1846.65,1830.65,1845.32,27624,37,0
2020-12-10 16:00:00,1845.29,1849.83,1830.36,1830.55,37552,37,0
2020-12-10 20:00:00,1830.55,1836.79,1830.07,1835.73,13303,37,0
2020-12-11 00:00:00,1836.43,1840.16,1835.26,1839.95,13891,50,0
2020-12-11 04:00:00,1839.97,1840.54,1834.1,1834.54,18384,50,0
2020-12-11 08:00:00,1834.62,1837.5,1831.35,1836.83,20222,37,0
2020-12-11 12:00:00,1836.85,1840.89,1823.91,1839.73,28239,37,0
2020-12-11 16:00:00,1839.6,1847.54,1834.69,1841.84,27363,37,0
2020-12-11 20:00:00,1841.84,1842.43,1837.69,1839.68,11071,37,0
2020-12-14 00:00:00,1839.98,1841.21,1834.1,1835.14,15496,50,0
2020-12-14 04:00:00,1835.2,1837.4,1832.67,1834.29,12576,50,0
2020-12-14 08:00:00,1834.29,1835.03,1825.27,1828.82,17693,37,0
2020-12-14 12:00:00,1828.83,1834.16,1818.25,1832.46,24081,37,0
2020-12-14 16:00:00,1832.62,1838.9,1821.94,1828.73,30313,37,0
2020-12-14 20:00:00,1828.72,1830.16,1824.4,1827.74,9653,37,0
2020-12-15 00:00:00,1827.69,1829.78,1825.33,1829.47,11307,50,0
2020-12-15 04:00:00,1829.45,1840.67,1828.99,1838.43,20312,50,0
2020-12-15 08:00:00,1838.47,1847.37,1837.68,1845.49,18690,37,0
2020-12-15 12:00:00,1845.49,1855.28,1842.32,1852.59,25140,37,0
2020-12-15 16:00:00,1852.57,1854.25,1844.42,1850.26,31702,37,0
2020-12-15 20:00:00,1850.27,1854.6,1850.21,1853.53,11738,37,0
2020-12-16 00:00:00,1852.96,1854.06,1850.74,1851.61,9219,50,0
2020-12-16 04:00:00,1851.65,1858.1,1851.55,1855.19,19027,50,0
2020-12-16 08:00:00,1855.3,1865.35,1852.96,1864.84,22573,37,0
2020-12-16 12:00:00,1864.83,1865.58,1849.16,1851.6,31424,37,0
2020-12-16 16:00:00,1851.58,1858.6,1849.28,1854.78,30890,37,0
2020-12-16 20:00:00,1854.78,1865.53,1844.57,1863.98,25173,37,0
2020-12-17 00:00:00,1863.98,1867.34,1862.32,1864.31,14999,50,0
2020-12-17 04:00:00,1864.33,1870.25,1861.81,1869.38,21149,50,0
2020-12-17 08:00:00,1869.47,1882.96,1868.25,1878.53,23480,37,0
2020-12-17 12:00:00,1878.55,1889.95,1871.74,1887.72,30271,37,0
2020-12-17 16:00:00,1887.72,1896.06,1883.36,1887.25,36542,37,0
2020-12-17 20:00:00,1887.29,1888.89,1882.44,1885.97,13131,37,0
2020-12-18 00:00:00,1885.3,1885.77,1878.3,1879.84,15162,50,0
2020-12-18 04:00:00,1879.85,1886.54,1878.82,1882.56,20779,50,0
2020-12-18 08:00:00,1882.63,1883.23,1877.25,1879.49,18916,37,0
2020-12-18 12:00:00,1879.51,1889.55,1877.92,1885.07,27051,37,0
2020-12-18 16:00:00,1885.08,1888.14,1877.44,1884.04,34495,37,0
2020-12-18 20:00:00,1884.04,1884.73,1878.32,1880.43,11572,37,0
2020-12-21 00:00:00,1882.23,1899.34,1881.07,1896.6,19796,50,0
2020-12-21 04:00:00,1896.58,1902.89,1893.12,1902.61,22641,50,0
2020-12-21 08:00:00,1902.55,1906.71,1880.28,1886.35,30174,37,0
2020-12-21 12:00:00,1886.37,1886.38,1854.99,1882.07,47739,37,0
2020-12-21 16:00:00,1882.07,1885.62,1874.43,1877.9,43700,37,0
2020-12-21 20:00:00,1877.9,1879.75,1873.82,1876.23,19042,37,0
2020-12-22 00:00:00,1876.95,1882.7,1875.56,1881.43,17243,50,0
2020-12-22 04:00:00,1881.42,1884.12,1874.3,1875.82,27884,50,0
2020-12-22 08:00:00,1875.85,1878.68,1866.46,1871.87,27828,37,0
2020-12-22 12:00:00,1871.87,1878.9,1870.07,1878.68,27654,37,0
2020-12-22 16:00:00,1878.68,1881.35,1860.58,1867.43,37660,37,0
2020-12-22 20:00:00,1867.5,1867.72,1858.8,1859.77,16810,37,0
2020-12-23 00:00:00,1860.0,1867.33,1859.53,1865.82,19616,50,0
2020-12-23 04:00:00,1865.87,1867.77,1861.58,1866.26,24288,50,0
2020-12-23 08:00:00,1866.22,1872.2,1863.01,1868.56,22588,37,0
2020-12-23 12:00:00,1868.65,1870.38,1856.73,1868.47,29196,37,0
2020-12-23 16:00:00,1868.45,1878.39,1866.43,1872.91,32736,37,0
2020-12-23 20:00:00,1872.92,1874.32,1869.75,1872.67,11409,37,0
2020-12-24 00:00:00,1872.68,1877.42,1870.85,1876.27,14083,50,0
2020-12-24 04:00:00,1876.34,1879.7,1873.7,1875.6,18889,50,0
2020-12-24 08:00:00,1875.66,1880.42,1874.61,1877.94,15575,37,0
2020-12-24 12:00:00,1877.93,1877.94,1870.99,1873.72,18361,37,0
2020-12-24 16:00:00,1873.73,1879.85,1869.38,1879.49,19906,37,0
2020-12-24 20:00:00,1879.52,1883.21,1878.54,1878.86,1621,37,0
2020-12-28 00:00:00,1882.36,1898.79,1881.8,1898.12,19374,50,0
2020-12-28 04:00:00,1898.13,1900.11,1887.34,1890.19,22049,50,0
2020-12-28 08:00:00,1890.2,1890.51,1877.22,1885.39,21571,37,0
2020-12-28 12:00:00,1885.39,1887.83,1868.96,1887.61,28851,37,0
2020-12-28 16:00:00,1887.59,1896.35,1875.57,1876.41,30115,37,0
2020-12-28 20:00:00,1876.39,1878.97,1870.87,1872.76,12929,37,0
2020-12-29 00:00:00,1871.89,1882.52,1871.89,1878.3,16064,55,0
2020-12-29 04:00:00,1878.25,1881.87,1874.97,1876.76,23588,55,0
2020-12-29 08:00:00,1876.79,1883.36,1875.36,1881.76,16222,37,0
2020-12-29 12:00:00,1881.77,1882.9,1874.22,1879.69,19626,37,0
2020-12-29 16:00:00,1879.71,1886.26,1871.55,1878.91,25648,37,0
2020-12-29 20:00:00,1878.9,1879.83,1876.5,1877.88,8473,37,0
2020-12-30 00:00:00,1877.66,1884.16,1876.78,1882.85,14842,60,0
2020-12-30 04:00:00,1882.86,1885.94,1881.21,1881.48,18631,60,0
2020-12-30 08:00:00,1881.57,1882.32,1877.4,1878.15,17017,37,0
2020-12-30 12:00:00,1878.15,1883.72,1875.92,1883.31,16268,37,0
2020-12-30 16:00:00,1883.31,1888.97,1878.91,1888.72,24517,37,0
2020-12-30 20:00:00,1888.7,1893.8,1888.2,1893.7,8725,37,0
2020-12-31 00:00:00,1894.03,1899.69,1892.69,1896.67,15930,60,0
2020-12-31 04:00:00,1896.69,1898.35,1885.26,1890.04,23623,60,0
2020-12-31 08:00:00,1890.09,1895.98,1885.81,1894.5,19119,37,0
2020-12-31 12:00:00,1894.37,1898.66,1891.08,1897.97,11371,60,0
2020-12-31 16:00:00,1898.04,1900.31,1891.63,1894.22,22164,60,0
2020-12-31 20:00:00,1894.27,1900.88,1890.11,1897.69,9533,60,0
2021-01-04 00:00:00,1904.62,1918.58,1902.6,1916.55,24266,105,0
2021-01-04 04:00:00,1916.58,1925.12,1915.45,1921.51,27502,105,0
2021-01-04 08:00:00,1921.55,1935.03,1921.33,1931.95,19840,80,0
2021-01-04 12:00:00,1931.93,1942.01,1927.82,1939.76,26480,63,0
2021-01-04 16:00:00,1939.85,1944.34,1929.15,1937.05,41558,63,0
2021-01-04 20:00:00,1937.05,1944.02,1936.17,1943.03,16397,63,0
2021-01-05 00:00:00,1941.68,1945.49,1934.2,1937.34,19444,88,0
2021-01-05 04:00:00,1937.33,1943.81,1936.51,1938.25,24770,88,0
2021-01-05 08:00:00,1938.41,1948.2,1936.87,1945.54,20064,63,0
2021-01-05 12:00:00,1945.55,1951.75,1943.42,1949.48,22916,63,0
2021-01-05 16:00:00,1949.45,1952.47,1938.88,1950.05,36314,63,0
2021-01-05 20:00:00,1950.02,1952.91,1947.55,1950.0,14308,63,0
2021-01-06 00:00:00,1949.6,1955.17,1946.52,1947.8,24916,88,0
2021-01-06 04:00:00,1947.92,1949.82,1941.15,1943.62,32433,88,0
2021-01-06 08:00:00,1943.56,1957.8,1943.11,1957.66,21398,63,0
